bigJobImg,holland1,holland2,holland3,jobCat,jobDesc,jobName,jobWorks,subject1,subject2
https://static.104.com.tw/gtnew/img/character/bigRole/2009004003.png,R,C,I,2009004003,监控及预防污染源，平衡开发需求与环境维护！,环境工程人员 / 工程师,"进行相关设备之验收、设定、测试、净化、保养及日常操作。
维护日常操作表单纪录、计算机程序使用日志与电脑档案使用记录等。
执行污染检测，搜集并分析空气与地下水等之样本。
规划、维护与保养工作场所废弃物（如：石棉、铅、废水等）排放系统，并订期检测废弃物之排放是否符合政府规定。
协助ISO、OHSAS等认证中与环保相关之认证工作。
申请空污、废水、废弃物、毒化物等相关许可证。
规划安全卫生设施及其检核要点，定期检查并维护之。
实地进行环境最佳化工作。
规划、督导有关人员，进行巡视、定期检查、重点检查、危害通识及作业环境测定等工作。
执行实验室工作（如：数值记录与实物观察，准备并包装样本，分析化验，记录测试结果，拍照记录等）。
整理与稽核各项相关例行性报表。
取得相关设备与材料之产品资讯，为小型与大型供应商归类，并订购原料与设备以维持存货足量。
管理危险品仓。
规划并督导工厂噪音、废气、废水及废弃物等污染源之处理，以达到国家标准，减少工业污染。",physichemical,biology
https://static.104.com.tw/gtnew/img/character/bigRole/2009004004.png,R,C,I,2009004004,在消防设备及建筑专业人员监督下，从事防火及建筑检验等工作。,防火及建筑检验人员,"提供建筑物结构有关建筑、区域规划、及品质安全等法规之咨询。
检验建造时与建造后之建筑物，以确保合乎区域规划，品质安全等要求。
检验建筑物是否有违建、或缺乏适当维修之情形存在。
检验工厂、电影院、旅馆等结构，以测防火设施，并教导疏散方法。
供火灾探测、自动灭火装置，及疏散方法之咨询，以降低火灾风险及灾害延伸。
调查起火位置与起火原因。",physichemical,
https://static.104.com.tw/gtnew/img/character/bigRole/2010001003.png,R,I,C,2010001003,在电机工程师指导监督下，从事电机设备之设计、发展、构建、装设、保养、修理等技术工作。,电机工程技术员,"提供电机设备生产、装设、使用、保养及维修等技术之协助。
协助发展电机设备的业务。
估算生产及装设所需工料量价。",physichemical,
https://static.104.com.tw/gtnew/img/character/bigRole/2010001004.png,R,C,I,2010001004,操作CNC机台（车床、铣床...），研磨切割出各种金属物品（如手机机壳）！,CNC机台操作人员,"负责CNC加工机及其他现场加工机操作。
协助厂内开模与型修，并管理委托件之加工进度。
负责制模加工技术之提升训练。
负责加工现场安全督导与管理。
协助改善制程品质与成效追踪。
负责机械加工设备的维护、保养。
负责工件防锈等维护和加工处理工作。
负责产品测试与量测。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2010001006.png,R,C,I,2010001006,操作安装调整妥当之车床，从事加工工作。,车床人员,"从事之工作略同一般机床操作工，但专于自动或半自动车床操作。
模具零件加工。
操作车床及车制零配件。
保养与维护机器。
修整车床。
研磨刀具。
协助生产流程。
控制工件尺寸。
编写CNC车铣复合机程式及调校（CNC车床）。
CNC车床程式编辑、校模技能、视图能力（CNC车床）。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2010001007.png,R,C,I,2010001007,安排及操作金工用铣床，并安装及调整妥当，以按照既定规格从事金属加工工作。,铣床人员,"检查工件蓝图及其规格。
使用螺栓、夹板等夹具，将工件固定于机器平台上。
选择、装配刀具。
选定切削速度并起动试铣。
操纵手轮或以自动进刀机构进行加工。
控制切削剂。
按工件需要更换刀具。
使用度量仪器检查工件。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2010001008.png,R,C,I,2010001008,负责冲压模具的设计、开模，运用冲压机械对金属施行冲剪、成型、弯曲、引伸和压缩等加工，制成各种零件与制品（如汽车引擎盖）。,冲压模具技术人员,"设计冲压模具，并参与模具制作、加工、组立、送样及试模工作。
绘制2D与3D的冲压模具设计图。
规划与管理模具之生产线。
负责开模前之规划及开模后之进度掌控。
负责模具的维修及保养作业。
依据生产模次排定保养计划，并督导执行状况。
管理与监督库存模具。
协助生产单位处理模具异常状况。
管理射出模、制造模的现场工作人员。
负责模具技术开发。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2010001009.png,R,C,I,2010001009,装配、操作或有助于金属或塑胶铸造、塑造或制作核心的机器，以塑造或铸造产品热塑性的部分,塑胶模具技术人员,"设计模具，并参与模具制造、加工、组立、送样、试模及验收工作。
绘制2D与3D的模具设计图。
负责开模前之规划及开模后之进度掌控。
进行模流分析。
负责模具估价及成本分析。
规划与管理模具之生产线。
负责生产单位检具、治具制作及异常事项的处理及改善。
负责模具的维修及保养作业。
评估新产品模具开发的可行性。
负责品质异常问题分析。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2010001010.png,R,C,I,2010001010,装配与操作各种机械工具，以制造精密的元件、仪器、产品或维修工业用机器。,机械加工技术人员,"负责机械设备组装。
操控自动机器生产线。
检视人员、机台的稼动状况。
负责产品品质的管控及检验。
安排出货流程。
负责设备故障排除与设定。
负责机台设备的日常保养与维护工作。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2010001011.png,C,R,I,2010001011,将塑胶原料加热融化，再打造成需要的形状！,塑胶射出技术人员,"将模具装上射出机，并固定于适当位置。
调节温度及压力装置，以保持指定之加工条件。
将已混合的塑胶料或单种塑胶粒倾入料斗，在指定之温度下干燥数小时。
开动机器，闭合模具并注入塑胶原料，保压予以成型固化。
开模并取出成品。
进行成品的修整。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2010001012.png,C,R,I,2010001012,从事用手工或电动打字机或其他机器从事排版，用印刷术或电动排版从事印刷版之制作，石板石、印刷板、滚筒、平板之镌刻，以及用绢画印刷法，从事在纸张或其他材料上之印制，或书籍之装订及加工等工作。,印前制作／印刷技术人员,"在印刷机上安装及调整印版。
加入水槽液，调整压力。
于印刷机着墨，装上纸张，并根据纸张的尺寸调整印刷机。
当印刷机运转时，随时更改任何的错误。
确保印刷影像的清晰、墨色的统一及套印的精美。
调色、配料、及清理版面。
有需要时进行机械的调整工作。",housekeeping,art
https://static.104.com.tw/gtnew/img/character/bigRole/2010001014.png,R,C,I,2010001014,处理金属板片，以制造或修复物品！,板金技术员,"剪切金属板片、并使之成形。
制造及修理锡、铜、轻合金之家庭器具、用品、装饰物品及饰件。
制造及修理锅炉、水槽、大桶及类似容器。
安装及修理车辆及飞机等板金工件。",housekeeping,physical
https://static.104.com.tw/gtnew/img/character/bigRole/2010001016.png,R,C,I,2010001016,从事金属气体火焰及电弧焊接、切割及熔合金属表面。,焊接及切割技术员,"用瓦斯气体火焰、电弧、铝热剂化合物或其他方法焊接金属。
操作电阻熔接机器。
用小型发焰装置制作及修理铅隔板、导管、地板及其他铝制品。
用铜锌合金焊接金属工件。
用瓦斯气体火焰、电弧切割金属片。
用手工焊接剂焊接金属。",housekeeping,physical
https://static.104.com.tw/gtnew/img/character/bigRole/2010001017.png,R,C,I,2010001017,成衣厂QC，订单，生产，品质管制。,纺织工务,"协调并管控委外加工厂之进度与交货期限。
检验品质。
处理异常状况。",housekeeping,physical
https://static.104.com.tw/gtnew/img/character/bigRole/2010001019.png,R,C,I,2010001019,根据市场、材质或流行，做出美观实用的鞋子！,制鞋类人员,"替各类鞋款的开版及打样。
设计运动鞋型、流行休闲鞋型。
大底绘图设计、材质运用、搭配颜色。
设计新的鞋样、结构、模具、功能、饰片、及饰品。
手绘或运用电脑进行产品设计、绘图。
鞋底3D制作。",housekeeping,art
